prof_id,week_day,hour_begin,hour_end,level,note,constraint
41,Tue,10:30,11:30,undesired,,"not (Tue, [10:30,11:30])"
41,Tue,11:30,12:30,undesired,,"not (Tue, [11:30,12:30])"
41,Wed,10:30,11:30,undesired,,"not (Wed, [10:30,11:30])"
41,Wed,11:30,12:30,undesired,,"not (Wed, [11:30,12:30])"
42,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
42,Fri,8:30,09:30,impossible,,"NOT (Fri, [8:30,09:30])"
42,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
42,Mon,8:30,09:30,impossible,,"NOT (Mon, [8:30,09:30])"
42,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
42,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
42,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
42,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
42,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
42,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
43,Fri,15:30,16:30,impossible,,"NOT (Fri, [15:30,16:30])"
43,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
43,Mon,15:30,16:30,impossible,,"NOT (Mon, [15:30,16:30])"
43,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
43,Thu,16:30,17:30,undesired,,"not (Thu, [16:30,17:30])"
43,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
43,Tue,16:30,17:30,undesired,,"not (Tue, [16:30,17:30])"
43,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
43,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
43,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
44,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
44,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
44,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
44,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
44,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
44,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
44,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
45,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
45,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
45,Mon,8:30,9:30,undesired,,"not (Mon, [8:30,9:30])"
45,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
45,Thu,8:30,9:30,undesired,,"not (Thu, [8:30,9:30])"
45,Thu,9:30,10:30,undesired,,"not (Thu, [9:30,10:30])"
45,Tue,8:30,9:30,undesired,,"not (Tue, [8:30,9:30])"
45,Tue,9:30,10:30,undesired,,"not (Tue, [9:30,10:30])"
45,Wed,8:30,9:30,undesired,,"not (Wed, [8:30,9:30])"
45,Wed,9:30,10:30,undesired,,"not (Wed, [9:30,10:30])"
46,Fri,17:30,18:30,impossible,,"NOT (Fri, [17:30,18:30])"
46,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
47,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
47,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
47,Tue,18:30,19:30,impossible,,"NOT (Tue, [18:30,19:30])"
47,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
48,Fri,13:30,14:30,impossible,,"NOT (Fri, [13:30,14:30])"
48,Fri,14:30,15:30,impossible,,"NOT (Fri, [14:30,15:30])"
48,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
48,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
48,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
48,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
49,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
49,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
50,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
50,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
50,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
50,Mon,16:30,17:30,impossible,,"NOT (Mon, [16:30,17:30])"
50,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
50,Thu,16:30,17:30,impossible,,"NOT (Thu, [16:30,17:30])"
50,Tue,15:30,16:30,undesired,,"not (Tue, [15:30,16:30])"
50,Tue,16:30,17:30,undesired,,"not (Tue, [16:30,17:30])"
50,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
50,Wed,16:30,17:30,undesired,,"not (Wed, [16:30,17:30])"
51,Thu,14:30,15:30,impossible,,"NOT (Thu, [14:30,15:30])"
51,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
51,Thu,16:30,17:30,undesired,,"not (Thu, [16:30,17:30])"
51,Thu,17:30,18:30,undesired,,"not (Thu, [17:30,18:30])"
51,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
51,Wed,14:30,15:30,impossible,,"NOT (Wed, [14:30,15:30])"
51,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
51,Wed,16:30,17:30,undesired,,"not (Wed, [16:30,17:30])"
51,Wed,17:30,18:30,undesired,,"not (Wed, [17:30,18:30])"
51,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
52,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
52,Wed,10:30,11:30,undesired,,"not (Wed, [10:30,11:30])"
52,Wed,11:30,12:30,undesired,,"not (Wed, [11:30,12:30])"
52,Wed,12:30,13:30,undesired,,"not (Wed, [12:30,13:30])"
52,Wed,13:30,14:30,undesired,,"not (Wed, [13:30,14:30])"
52,Wed,14:30,15:30,undesired,,"not (Wed, [14:30,15:30])"
52,Wed,15:30,16:30,impossible,,"NOT (Wed, [15:30,16:30])"
52,Wed,16:30,17:30,impossible,,"NOT (Wed, [16:30,17:30])"
52,Wed,8:30,9:30,undesired,,"not (Wed, [8:30,9:30])"
52,Wed,9:30,10:30,undesired,,"not (Wed, [9:30,10:30])"
53,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
53,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
53,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
53,Mon,15:30,16:30,impossible,,"NOT (Mon, [15:30,16:30])"
53,Thu,10:30,11:30,undesired,,"not (Thu, [10:30,11:30])"
53,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
53,Tue,10:30,11:30,undesired,,"not (Tue, [10:30,11:30])"
53,Tue,15:30,16:30,undesired,,"not (Tue, [15:30,16:30])"
53,Wed,10:30,11:30,impossible,,"NOT (Wed, [10:30,11:30])"
53,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
54,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
54,Fri,11:30,12:30,undesired,,"not (Fri, [11:30,12:30])"
54,Fri,12:30,13:30,undesired,,"not (Fri, [12:30,13:30])"
54,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
54,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
54,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
54,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
54,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
54,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
54,Mon,18:30,19:30,impossible,,"NOT (Mon, [18:30,19:30])"
55,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
55,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
55,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
55,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
55,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
55,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
55,Tue,15:30,16:30,impossible,,"NOT (Tue, [15:30,16:30])"
55,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
55,Wed,15:30,16:30,impossible,,"NOT (Wed, [15:30,16:30])"
55,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
56,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
56,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
56,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
56,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
56,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
57,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
57,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
57,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
57,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
57,Mon,8:30,9:30,undesired,,"not (Mon, [8:30,9:30])"
57,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
57,Thu,15:30,16:30,impossible,,"NOT (Thu, [15:30,16:30])"
57,Tue,8:30,9:30,undesired,,"not (Tue, [8:30,9:30])"
57,Tue,9:30,10:30,undesired,,"not (Tue, [9:30,10:30])"
57,Wed,15:30,16:30,impossible,,"NOT (Wed, [15:30,16:30])"
58,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
58,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
58,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
58,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
58,Thu,8:30,9:30,undesired,,"not (Thu, [8:30,9:30])"
58,Thu,9:30,10:30,undesired,,"not (Thu, [9:30,10:30])"
58,Tue,8:30,9:30,undesired,,"not (Tue, [8:30,9:30])"
58,Tue,9:30,10:30,undesired,,"not (Tue, [9:30,10:30])"
58,Wed,8:30,9:30,undesired,,"not (Wed, [8:30,9:30])"
58,Wed,9:30,10:30,undesired,,"not (Wed, [9:30,10:30])"
59,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
59,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
59,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
59,Mon,12:30,13:30,undesired,,"not (Mon, [12:30,13:30])"
59,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
59,Mon,14:30,15:30,undesired,,"not (Mon, [14:30,15:30])"
59,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
59,Mon,16:30,17:30,undesired,,"not (Mon, [16:30,17:30])"
59,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
59,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
60,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
60,Fri,8:30,09:30,impossible,,"NOT (Fri, [8:30,09:30])"
60,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
60,Mon,8:30,09:30,impossible,,"NOT (Mon, [8:30,09:30])"
60,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
60,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
60,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
60,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
60,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
60,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
61,Mon,18:30,19:30,impossible,,"NOT (Mon, [18:30,19:30])"
61,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
61,Tue,18:30,19:30,impossible,,"NOT (Tue, [18:30,19:30])"
61,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
62,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
62,Fri,11:30,12:30,undesired,,"not (Fri, [11:30,12:30])"
62,Fri,12:30,13:30,undesired,,"not (Fri, [12:30,13:30])"
62,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
62,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
62,Fri,8:30,09:30,impossible,,"NOT (Fri, [8:30,09:30])"
62,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
62,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
62,Mon,8:30,9:30,undesired,,"not (Mon, [8:30,9:30])"
62,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
63,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
63,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
63,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
63,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
63,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
63,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
63,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
63,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
63,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
63,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
64,Fri,13:30,14:30,impossible,,"NOT (Fri, [13:30,14:30])"
64,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
64,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
64,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
64,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
64,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
64,Tue,13:30,14:30,impossible,,"NOT (Tue, [13:30,14:30])"
64,Tue,14:30,15:30,undesired,,"not (Tue, [14:30,15:30])"
64,Tue,15:30,16:30,undesired,,"not (Tue, [15:30,16:30])"
64,Tue,16:30,17:30,undesired,,"not (Tue, [16:30,17:30])"
65,Thu,8:30,9:30,impossible,,"NOT (Thu, [8:30,9:30])"
65,Thu,9:30,10:30,impossible,,"NOT (Thu, [9:30,10:30])"
65,Wed,10:30,11:30,undesired,,"not (Wed, [10:30,11:30])"
65,Wed,11:30,12:30,undesired,,"not (Wed, [11:30,12:30])"
66,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
66,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
66,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
66,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
66,Thu,18:30,19:30,impossible,,"NOT (Thu, [18:30,19:30])"
66,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
66,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
66,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
66,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
66,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
67,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
67,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
67,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
67,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
67,Mon,12:30,13:30,undesired,,"not (Mon, [12:30,13:30])"
67,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
67,Mon,14:30,15:30,undesired,,"not (Mon, [14:30,15:30])"
67,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
67,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
67,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
68,Fri,17:30,18:30,impossible,,"NOT (Fri, [17:30,18:30])"
68,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
68,Mon,14:30,15:30,undesired,,"not (Mon, [14:30,15:30])"
68,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
68,Mon,16:30,17:30,undesired,,"not (Mon, [16:30,17:30])"
68,Wed,14:30,15:30,undesired,,"not (Wed, [14:30,15:30])"
68,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
68,Wed,16:30,17:30,undesired,,"not (Wed, [16:30,17:30])"
68,Wed,17:30,18:30,undesired,,"not (Wed, [17:30,18:30])"
68,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
69,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
69,Mon,12:30,13:30,undesired,,"not (Mon, [12:30,13:30])"
69,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
69,Mon,14:30,15:30,impossible,,"NOT (Mon, [14:30,15:30])"
69,Mon,15:30,16:30,impossible,,"NOT (Mon, [15:30,16:30])"
69,Mon,16:30,17:30,undesired,,"not (Mon, [16:30,17:30])"
69,Mon,17:30,18:30,undesired,,"not (Mon, [17:30,18:30])"
69,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
70,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
70,Fri,11:30,12:30,undesired,,"not (Fri, [11:30,12:30])"
70,Fri,12:30,13:30,undesired,,"not (Fri, [12:30,13:30])"
70,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
70,Fri,14:30,15:30,undesired,,"not (Fri, [14:30,15:30])"
70,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
70,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
70,Fri,8:30,09:30,impossible,,"NOT (Fri, [8:30,09:30])"
70,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
70,Mon,8:30,09:30,impossible,,"NOT (Mon, [8:30,09:30])"
71,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
71,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
71,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
71,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
71,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
71,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
71,Mon,12:30,13:30,undesired,,"not (Mon, [12:30,13:30])"
71,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
71,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
71,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
72,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
72,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
72,Mon,15:30,16:30,undesired,,"not (Mon, [15:30,16:30])"
72,Mon,8:30,09:30,undesired,,"not (Mon, [8:30,09:30])"
72,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
72,Thu,8:30,09:30,impossible,,"NOT (Thu, [8:30,09:30])"
72,Tue,15:30,16:30,undesired,,"not (Tue, [15:30,16:30])"
72,Tue,8:30,09:30,impossible,,"NOT (Tue, [8:30,09:30])"
72,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
72,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
73,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
73,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
73,Mon,8:30,9:30,undesired,,"not (Mon, [8:30,9:30])"
73,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
73,Thu,8:30,09:30,impossible,,"NOT (Thu, [8:30,09:30])"
73,Thu,9:30,10:30,undesired,,"not (Thu, [9:30,10:30])"
73,Tue,8:30,09:30,impossible,,"NOT (Tue, [8:30,09:30])"
73,Tue,9:30,10:30,undesired,,"not (Tue, [9:30,10:30])"
73,Wed,8:30,9:30,undesired,,"not (Wed, [8:30,9:30])"
73,Wed,9:30,10:30,undesired,,"not (Wed, [9:30,10:30])"
74,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
74,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
74,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
74,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
74,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
74,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
74,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
74,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
74,Tue,8:30,09:30,undesired,,"not (Tue, [8:30,09:30])"
74,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
75,Fri,17:30,18:30,impossible,,"NOT (Fri, [17:30,18:30])"
75,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
75,Mon,17:30,18:30,undesired,,"not (Mon, [17:30,18:30])"
75,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
75,Thu,17:30,18:30,undesired,,"not (Thu, [17:30,18:30])"
75,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
75,Tue,17:30,18:30,undesired,,"not (Tue, [17:30,18:30])"
75,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
75,Wed,17:30,18:30,undesired,,"not (Wed, [17:30,18:30])"
75,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
76,Fri,10:30,11:30,undesired,,"not (Fri, [10:30,11:30])"
76,Fri,11:30,12:30,undesired,,"not (Fri, [11:30,12:30])"
76,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
76,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
76,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
76,Mon,11:30,12:30,undesired,,"not (Mon, [11:30,12:30])"
76,Mon,8:30,9:30,impossible,,"NOT (Mon, [8:30,9:30])"
76,Mon,9:30,10:30,impossible,,"NOT (Mon, [9:30,10:30])"
76,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
76,Thu,16:30,17:30,undesired,,"not (Thu, [16:30,17:30])"
77,Fri,13:30,14:30,undesired,,"not (Fri, [13:30,14:30])"
77,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
77,Mon,13:30,14:30,undesired,,"not (Mon, [13:30,14:30])"
77,Mon,18:30,19:30,impossible,,"NOT (Mon, [18:30,19:30])"
77,Thu,13:30,14:30,undesired,,"not (Thu, [13:30,14:30])"
77,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
77,Tue,13:30,14:30,undesired,,"not (Tue, [13:30,14:30])"
77,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
77,Wed,13:30,14:30,undesired,,"not (Wed, [13:30,14:30])"
77,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
78,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
78,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
78,Mon,17:30,18:30,undesired,,"not (Mon, [17:30,18:30])"
78,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
78,Thu,17:30,18:30,undesired,,"not (Thu, [17:30,18:30])"
78,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
78,Tue,17:30,18:30,undesired,,"not (Tue, [17:30,18:30])"
78,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
78,Wed,17:30,18:30,impossible,,"NOT (Wed, [17:30,18:30])"
78,Wed,18:30,19:30,impossible,,"NOT (Wed, [18:30,19:30])"
79,Fri,13:30,14:30,impossible,,"NOT (Fri, [13:30,14:30])"
79,Fri,14:30,15:30,impossible,,"NOT (Fri, [14:30,15:30])"
79,Mon,10:30,11:30,undesired,,"not (Mon, [10:30,11:30])"
79,Mon,8:30,9:30,undesired,,"not (Mon, [8:30,9:30])"
79,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
80,Fri,12:30,13:30,undesired,,"not (Fri, [12:30,13:30])"
80,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
80,Mon,12:30,13:30,undesired,,"not (Mon, [12:30,13:30])"
80,Mon,18:30,19:30,impossible,,"NOT (Mon, [18:30,19:30])"
80,Thu,12:30,13:30,undesired,,"not (Thu, [12:30,13:30])"
80,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
80,Tue,12:30,13:30,undesired,,"not (Tue, [12:30,13:30])"
80,Tue,18:30,19:30,impossible,,"NOT (Tue, [18:30,19:30])"
80,Wed,12:30,13:30,undesired,,"not (Wed, [12:30,13:30])"
80,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
81,Fri,18:30,19:30,undesired,,"not (Fri, [18:30,19:30])"
81,Fri,8:30,09:30,undesired,,"not (Fri, [8:30,09:30])"
81,Mon,18:30,19:30,undesired,,"not (Mon, [18:30,19:30])"
81,Mon,8:30,09:30,impossible,,"NOT (Mon, [8:30,09:30])"
81,Thu,18:30,19:30,undesired,,"not (Thu, [18:30,19:30])"
81,Thu,8:30,09:30,undesired,,"not (Thu, [8:30,09:30])"
81,Tue,18:30,19:30,undesired,,"not (Tue, [18:30,19:30])"
81,Tue,8:30,09:30,impossible,,"NOT (Tue, [8:30,09:30])"
81,Wed,18:30,19:30,undesired,,"not (Wed, [18:30,19:30])"
81,Wed,8:30,09:30,undesired,,"not (Wed, [8:30,09:30])"
82,Fri,15:30,16:30,undesired,,"not (Fri, [15:30,16:30])"
82,Fri,16:30,17:30,undesired,,"not (Fri, [16:30,17:30])"
82,Mon,15:30,16:30,impossible,,"NOT (Mon, [15:30,16:30])"
82,Mon,16:30,17:30,undesired,,"not (Mon, [16:30,17:30])"
82,Thu,15:30,16:30,undesired,,"not (Thu, [15:30,16:30])"
82,Thu,16:30,17:30,undesired,,"not (Thu, [16:30,17:30])"
82,Tue,15:30,16:30,impossible,,"NOT (Tue, [15:30,16:30])"
82,Tue,16:30,17:30,undesired,,"not (Tue, [16:30,17:30])"
82,Wed,15:30,16:30,undesired,,"not (Wed, [15:30,16:30])"
82,Wed,16:30,17:30,undesired,,"not (Wed, [16:30,17:30])"
83,Fri,8:30,9:30,undesired,,"not (Fri, [8:30,9:30])"
83,Fri,9:30,10:30,undesired,,"not (Fri, [9:30,10:30])"
83,Mon,8:30,09:30,impossible,,"NOT (Mon, [8:30,09:30])"
83,Mon,9:30,10:30,undesired,,"not (Mon, [9:30,10:30])"
83,Thu,8:30,9:30,undesired,,"not (Thu, [8:30,9:30])"
83,Thu,9:30,10:30,undesired,,"not (Thu, [9:30,10:30])"
83,Tue,8:30,09:30,impossible,,"NOT (Tue, [8:30,09:30])"
83,Tue,9:30,10:30,undesired,,"not (Tue, [9:30,10:30])"
83,Wed,8:30,9:30,undesired,,"not (Wed, [8:30,9:30])"
83,Wed,9:30,10:30,undesired,,"not (Wed, [9:30,10:30])"
84,Fri,17:30,18:30,undesired,,"not (Fri, [17:30,18:30])"
84,Fri,18:30,19:30,impossible,,"NOT (Fri, [18:30,19:30])"
